house_id,size_sqft,bedrooms,age,distance_city_km,price
69934,3378.0,6,12.0,6.49,545597.11
69935,2535.0,7,13.0,47.53,404193.51
69936,2395.0,6,46.0,48.22,374813.82
69937,1043.0,5,-1.0,2.85,208197.35
69938,1005.0,6,-3.0,12.15,185750.04
69939,3419.0,7,-4.0,31.43,585073.52
69940,2542.0,6,55.0,42.94,385865.02
69941,925.0,4,39.0,17.25,142688.29
69942,1903.0,1,42.0,38.75,246872.95
69943,1664.0,0,29.0,45.88,171183.64
69944,3271.0,0,54.0,15.95,438156.02
69945,3261.0,7,54.0,27.85,491638.71
69946,3886.0,4,51.0,36.12,561986.26
69947,2256.0,4,9.0,39.02,344577.92
69948,1652.0,6,26.0,19.76,284673.82
69949,3940.0,3,43.0,46.69,546205.71
69950,3644.0,6,34.0,6.61,598548.25
69951,3514.0,4,51.0,22.15,484260.26
69952,1366.0,6,17.0,33.71,226033.79
69953,2847.0,3,66.0,6.32,417433.36
69954,2017.0,2,48.0,34.28,285692.23
69955,740.0,7,14.0,2.52,181659.29
69956,1149.0,3,43.0,12.03,178692.94
69957,1239.0,4,6.0,21.26,232264.39
69958,3268.0,7,25.0,15.15,535467.88
69959,,4,35.0,,45327.11
69960,3764.0,6,2.0,26.31,598977.03
69961,857.0,4,60.0,0.48,146335.98
69962,647.0,2,50.0,7.26,74523.98
69963,2995.0,4,55.0,1.65,460117.65
69964,2503.0,2,62.0,18.41,342813.75
69965,2994.0,5,13.0,4.26,491381.92
69966,3386.0,,27.0,37.18,435671.11
69967,2441.0,4,16.0,37.5,346703.68
69968,1749.0,2,20.0,9.51,275505.75
69969,3692.0,3,61.0,46.0,522050.33
69970,2675.0,3,18.0,39.84,374694.37
69971,1537.0,4,20.0,35.25,215837.39
69972,2576.0,,29.0,41.51,356456.88
69973,1982.0,6,63.0,42.04,296328.73
69974,1310.0,0,1.0,14.24,180662.13
69975,3420.0,2,45.0,13.27,484689.08
69976,3224.0,6,21.0,19.99,514200.81
69977,1395.0,5,4.0,28.65,230973.16
69978,2267.0,4,54.0,9.8,357254.36
69979,920.0,3,49.0,31.87,94067.06
69980,2524.0,2,17.0,11.47,374142.74
69981,3040.0,6,19.0,38.27,465583.24
69982,1081.0,2,-2.0,5.29,180845.84
69983,3156.0,3,11.0,15.11,512659.91
69984,661.0,5,25.0,18.98,119743.63
69985,1079.0,4,39.0,17.39,157458.74
69986,3114.0,6,37.0,44.89,478059.16
69987,2263.0,4,31.0,32.35,331353.69
69988,3570.0,6,2.0,35.89,548230.59
69989,2064.0,4,17.0,49.36,254653.84
69990,1437.0,6,2.0,,260343.28
69991,1544.0,0,69.0,37.17,146457.2
69992,2114.0,1,-1.0,45.22,276489.19
69993,1734.0,3,62.0,44.81,205269.33
69994,1533.0,2,51.0,28.05,165927.74
69995,3019.0,1,27.0,45.72,437813.09
69996,2721.0,6,63.0,20.89,399305.26
69997,3818.0,1,30.0,38.38,531483.13
69998,2267.0,7,33.0,35.93,367688.38
69999,2546.0,6,20.0,39.96,374996.35
70000,2357.0,4,58.0,41.1,331456.14
70001,2831.0,7,23.0,17.55,437033.03
70002,1843.0,4,2.0,45.96,264010.75
70003,2191.0,1,62.0,35.31,283973.83
70004,894.0,6,18.0,23.75,168064.87
70005,3670.0,6,29.0,35.91,559753.25
70006,2706.0,0,43.0,16.57,375032.67
70007,3991.0,6,34.0,6.65,651887.02
70008,3757.0,5,18.0,37.47,570477.38
70009,2231.0,2,4.0,6.94,331660.78
70010,439.0,7,54.0,20.66,103486.86
70011,1978.0,0,35.0,6.5,
70012,1771.0,4,27.0,42.82,241896.83
70013,3834.0,4,67.0,20.05,564913.29
70014,1426.0,6,0.0,2.74,281055.49
70015,1506.0,3,56.0,11.01,226468.43
70016,1570.0,1,46.0,15.33,234248.95
70017,"1,000",7,17.0,25.23,513538.14
70018,1876.0,4,57.0,32.23,226643.39
70019,1275.0,3,58.0,22.79,150188.26
70020,1704.0,0,64.0,33.46,184382.75
70021,3200.0,5,46.0,4.65,489337.19
70022,2156.0,2,1.0,17.93,318355.79
70023,1828.0,2,52.0,27.69,236379.34
70024,849.0,5,31.0,13.88,172623.16
70025,1979.0,1,67.0,17.54,247189.36
70026,1307.0,4,5.0,30.47,214632.37
70027,2629.0,7,-5.0,31.74,452787.2
70028,3852.0,2,45.0,33.65,567891.47
70029,1682.0,3,26.0,46.6,203505.02
70030,1276.0,0,23.0,49.01,126342.52
70031,1738.0,3,25.0,40.86,253460.48
70032,3406.0,4,6.0,49.16,496595.13
70033,3827.0,4,69.0,37.01,527957.31
70034,719.0,5,51.0,4.19,132037.75
70035,2540.0,5,2.0,29.02,390645.6
70036,2179.0,1,42.0,31.47,275753.49
70037,1285.0,5,19.0,35.63,192792.3
70038,2244.0,1,21.0,48.48,292225.32
70039,2185.0,7,39.0,6.4,371753.4
70040,3294.0,7,18.0,20.28,550747.55
70041,3483.0,6,67.0,14.17,532240.88
70042,1278.0,4,14.0,24.75,186890.26
70043,,1,20.0,15.29,-24712.48
70044,3441.0,4,61.0,17.42,509584.23
70045,3283.0,7,16.0,26.36,550909.99
70046,1439.0,5,68.0,49.33,203030.35
70047,3060.0,6,69.0,,488934.53
70048,3786.0,7,18.0,19.62,606142.39
70049,2393.0,4,32.0,47.88,349061.72
70050,929.0,4,49.0,23.16,148433.35
70051,1184.0,7,42.0,48.81,169687.19
70052,3158.0,1,59.0,14.45,439397.85
70053,2706.0,4,62.0,0.08,405268.02
70054,1464.0,2,42.0,21.68,200914.54
70055,3569.0,6,65.0,2.02,537755.63
70056,1927.0,0,,20.53,262371.39
70057,1037.0,6,33.0,31.12,179664.69
70058,2980.0,3,50.0,31.64,388441.6
70059,1356.0,0,47.0,34.38,162358.77
70060,2966.0,1,56.0,22.06,408158.5
70061,2342.0,2,58.0,16.55,328868.6
70062,"1,000",4,67.0,28.42,-29410.0
70063,2982.0,6,-2.0,10.98,491424.92
70064,941.0,2,20.0,35.25,125981.59
70065,1221.0,3,42.0,46.9,135922.41
70066,2266.0,6,69.0,43.3,306773.14
70067,2472.0,0,52.0,7.07,323019.56
70068,2714.0,1,-1.0,25.25,389518.79
70069,3929.0,7,42.0,18.7,618419.02
70070,,6,60.0,13.46,2709.8
70071,1941.0,1,35.0,46.86,254535.74
70072,3375.0,5,37.0,33.68,513622.21
70073,1035.0,7,54.0,28.05,164637.67
70074,2707.0,4,9.0,28.05,401273.46
70075,1560.0,6,-3.0,9.77,277881.67
70076,3258.0,4,19.0,39.32,473046.05
70077,2559.0,0,53.0,2.85,357850.44
70078,1817.0,1,55.0,,244280.96
70079,719.0,5,29.0,29.31,84760.2
70080,3499.0,5,36.0,39.07,505647.75
70081,576.0,0,22.0,6.56,81284.22
70082,769.0,0,47.0,47.86,58125.26
70083,3342.0,three,22.0,9.48,538283.42
70084,3390.0,4,60.0,25.08,507986.71
70085,412.0,2,2.0,37.68,22671.5
70086,3335.0,4,42.0,22.04,466726.32
70087,1220.0,5,52.0,43.25,164676.91
70088,3893.0,0,35.0,18.61,551168.23
70089,1989.0,4,52.0,28.74,265369.19
70090,3936.0,6,10.0,17.17,665194.88
70091,3334.0,1,60.0,8.8,461240.66
70092,2390.0,1,55.0,13.58,327834.15
70093,1693.0,0,61.0,3.01,250424.88
70094,1775.0,0,55.0,31.9,182131.58
70095,3834.0,5,-2.0,18.95,605268.22
70096,1610.0,2,11.0,16.8,250106.6
70097,2905.0,3,3.0,8.57,442928.81
70098,3332.0,1,53.0,19.07,475753.7
70099,2883.0,3,60.0,31.36,389295.27
70100,1386.0,1,22.0,30.04,150476.01
70101,1871.0,1,8.0,48.93,202563.7
70102,2424.0,6,52.0,29.08,374025.13
70103,2488.0,1,25.0,42.97,340865.93
70104,3093.0,2,62.0,46.56,393655.11
70105,2640.0,6,10.0,6.38,448782.32
70106,2992.0,5,66.0,23.56,428112.87
70107,3865.0,1,17.0,27.42,524679.31
70108,833.0,0,22.0,41.22,108287.95
70109,3425.0,3,37.0,29.53,509917.85
70110,2873.0,5,60.0,1.76,447960.82
70111,1486.0,1,8.0,45.34,197742.31
70112,2271.0,3,57.0,26.3,323389.68
70113,3511.0,2,44.0,36.15,490394.66
70114,538.0,0,44.0,2.62,51149.66
70115,443.0,6,10.0,8.66,93534.14
70116,1634.0,6,11.0,21.75,286962.98
70117,3051.0,5,26.0,27.69,434580.19
70118,629.0,2,42.0,22.16,73711.87
70119,2286.0,1,0.0,9.21,342498.81
70120,702.0,7,44.0,42.57,134417.11
70121,3118.0,7,25.0,31.71,484850.15
70122,3850.0,4,48.0,37.85,555374.31
70123,2766.0,4,15.0,41.99,403719.42
70124,3034.0,2,45.0,9.46,430407.32
70125,3484.0,1,62.0,28.89,490470.99
70126,693.0,4,49.0,49.85,76977.09
70127,723.0,2,52.0,17.65,81976.24
70128,808.0,,63.0,35.38,58523.09
70129,1103.0,2,1.0,8.43,185169.14
70130,2105.0,7,,29.86,359015.58
70131,3063.0,5,21.0,44.19,453683.41
70132,573.0,5,63.0,18.75,83516.08
70133,2965.0,3,36.0,6.18,449646.34
70134,1459.0,7,50.0,22.56,239339.4
70135,3178.0,0,16.0,38.57,448286.26
70136,1496.0,1,23.0,27.09,207540.64
70137,1374.0,,26.0,27.98,170397.2
70138,3528.0,4,37.0,6.44,534441.03
70139,1953.0,1,31.0,21.45,306741.79
70140,2318.0,7,20.0,45.26,356256.38
70141,616.0,4,61.0,35.82,46665.04
70142,3266.0,1,27.0,0.72,501539.04
70143,1798.0,7,57.0,,302809.04
70144,1337.0,2,23.0,26.82,182083.31
70145,2013.0,0,60.0,10.74,250159.79
70146,2646.0,5,60.0,17.36,414726.92
70147,1964.0,three,29.0,28.62,311926.53
70148,3857.0,6,56.0,38.25,568715.54
70149,3766.0,7,20.0,1.56,622953.52
70150,"1,000",7,33.0,27.96,354642.07
70151,1431.0,0,65.0,12.57,165615.81
70152,3799.0,5,20.0,31.66,596389.05
70153,904.0,3,-2.0,37.55,137626.77
70154,2534.0,1,44.0,18.14,342223.54
70155,683.0,4,23.0,48.14,47589.42
70156,1137.0,4,5.0,5.08,219620.75
70157,1606.0,2,44.0,14.48,213822.24
70158,915.0,2,51.0,37.33,91559.67
70159,2599.0,6,50.0,47.35,368076.37
70160,1815.0,6,30.0,29.01,282828.51
70161,2384.0,6,27.0,17.1,377508.6
70162,479.0,3,54.0,26.63,69214.19
70163,3367.0,7,68.0,34.84,521754.02
70164,1228.0,5,65.0,7.77,195860.72
70165,425.0,4,57.0,27.36,57698.08
70166,2011.0,0,-5.0,8.23,283114.7
70167,2299.0,7,13.0,22.21,388777.97
70168,2254.0,1,57.0,38.99,279911.95
70169,3342.0,4,63.0,29.51,479622.38
70170,835.0,2,24.0,30.82,123325.2
70171,1980.0,3,12.0,1.29,309717.62
70172,2721.0,7,46.0,48.08,416315.2
70173,1545.0,0,15.0,45.7,193493.57
70174,3783.0,3,49.0,39.18,506197.11
70175,2611.0,,14.0,27.28,343563.57
70176,3305.0,6,47.0,45.66,509378.02
70177,3253.0,5,4.0,46.69,461863.01
70178,1605.0,2,1.0,11.37,264685.53
70179,3289.0,1,66.0,33.71,443341.66
70180,1831.0,0,33.0,28.58,256199.56
70181,,7,54.0,0.25,20941.23
70182,1110.0,2,36.0,37.07,121966.38
70183,572.0,2,45.0,48.89,-2768.68
70184,1813.0,4,61.0,30.93,260703.63
70185,1790.0,0,3.0,22.52,222055.86
70186,2621.0,2,0.0,10.02,386043.79
70187,1349.0,0,29.0,48.43,132652.93
70188,2736.0,6,12.0,27.3,425263.2
70189,2852.0,,7.0,5.83,395348.41
70190,2383.0,7,45.0,29.25,397793.42
70191,3364.0,2,23.0,4.45,495568.67
70192,"1,000",6,69.0,24.84,262914.26
70193,2764.0,0,68.0,8.21,386794.79
70194,3079.0,4,2.0,14.16,496474.64
70195,3587.0,,8.0,3.48,548492.76
70196,2861.0,3,67.0,25.43,421603.27
70197,1473.0,4,68.0,16.05,196374.09
70198,427.0,7,30.0,31.98,109102.64
70199,1151.0,three,20.0,4.01,183452.98
70200,2020.0,7,1.0,14.8,345663.39
70201,1497.0,0,34.0,11.88,205637.04
70202,550.0,5,27.0,19.64,78769.92
70203,3014.0,7,24.0,4.97,505739.14
70204,1036.0,1,15.0,5.8,153010.61
70205,3752.0,4,38.0,36.1,552326.22
70206,1950.0,3,46.0,44.74,267094.05
70207,1002.0,5,8.0,35.14,180783.27
70208,3474.0,3,68.0,17.39,492460.01
70209,3318.0,7,64.0,,537178.46
70210,3209.0,3,25.0,24.92,463673.31
70211,1825.0,5,38.0,34.73,283634.88
70212,1551.0,1,28.0,9.13,201449.13
70213,1256.0,1,61.0,32.98,132637.41
70214,734.0,3,27.0,17.66,94872.55
70215,3083.0,6,16.0,49.9,458058.21
70216,862.0,2,48.0,29.06,80778.34
70217,3615.0,3,50.0,15.6,541514.26
70218,551.0,7,62.0,18.56,107727.54
70219,2228.0,1,25.0,49.69,262152.12
70220,2013.0,4,36.0,4.22,325293.65
70221,2944.0,7,62.0,9.17,473088.41
70222,2222.0,6,8.0,12.23,390782.92
70223,3577.0,2,39.0,48.15,498196.98
70224,2875.0,4,63.0,25.58,401667.88
70225,1188.0,3,11.0,36.67,174117.73
70226,1829.0,6,31.0,10.49,309460.35
70227,1596.0,4,46.0,11.55,256256.9
70228,3082.0,5,15.0,29.92,457995.07
70229,1200.0,0,19.0,21.3,123655.98
70230,624.0,2,37.0,48.81,45329.23
70231,3571.0,0,69.0,9.12,513890.62
70232,3438.0,7,63.0,47.05,499397.84
70233,3839.0,2,47.0,4.11,578093.19
70234,2541.0,1,7.0,44.08,348492.7
70235,1055.0,2,47.0,49.19,97243.93
70236,1562.0,1,44.0,37.33,192667.94
70237,1798.0,6,61.0,23.22,264741.49
70238,712.0,0,17.0,23.82,87080.0
70239,2867.0,4,50.0,25.58,440770.28
70240,644.0,6,30.0,38.36,116757.44
70241,,6,26.0,49.73,19316.84
70242,3508.0,1,2.0,23.95,500040.58
70243,3177.0,1,46.0,48.9,399487.2
70244,820.0,3,3.0,42.29,128233.96
70245,667.0,7,32.0,36.58,113555.09
70246,3773.0,7,46.0,9.28,599969.48
70247,955.0,3,55.0,25.93,135753.65
70248,3027.0,2,47.0,3.26,474358.76
70249,2699.0,7,23.0,34.05,413501.97
70250,3174.0,3,50.0,34.62,456348.48
70251,3312.0,5,22.0,12.26,541310.94
70252,2179.0,1,12.0,22.32,
70253,934.0,0,47.0,19.72,97168.07
70254,2159.0,5,60.0,13.42,327681.47
70255,3578.0,1,9.0,37.91,461563.75
70256,930.0,6,48.0,7.1,198798.84
70257,524.0,3,60.0,47.79,32410.6
70258,2113.0,2,28.0,34.14,276568.61
70259,2147.0,3,61.0,35.74,298792.94
70260,918.0,4,44.0,9.76,148930.67
70261,2046.0,1,62.0,40.03,231364.37
70262,2945.0,4,38.0,23.12,439846.63
70263,2479.0,0,48.0,11.78,333541.91
70264,2390.0,2,45.0,13.17,344982.1
70265,2743.0,2,61.0,26.83,361578.36
70266,1941.0,0,6.0,28.0,260098.77
70267,2351.0,2,55.0,29.83,307747.22
70268,3352.0,4,-2.0,17.02,518131.65
70269,699.0,6,23.0,36.4,108746.78
70270,3113.0,6,33.0,40.49,462405.24
70271,1130.0,,32.0,1.6,156242.06
70272,2657.0,3,44.0,40.25,360198.54
70273,2499.0,4,51.0,29.51,363143.34
70274,2791.0,5,49.0,33.9,424498.12
70275,1458.0,2,2.0,27.21,176315.18
70276,1383.0,1,43.0,24.97,188130.06
70277,1827.0,2,38.0,45.65,256419.53
70278,3770.0,4,20.0,14.42,592651.29
70279,3074.0,4,31.0,16.92,475005.72
70280,3707.0,5,2.0,1.31,598419.28
70281,3807.0,3,-1.0,1.27,617200.08
70282,1570.0,2,5.0,32.88,210626.79
70283,3589.0,3,-1.0,35.76,532776.2
70284,3538.0,5,10.0,18.87,581316.66
70285,2039.0,3,27.0,0.97,336728.13
70286,481.0,,2.0,19.05,41733.42
70287,1434.0,5,58.0,33.23,207009.89
70288,647.0,0,46.0,47.99,19424.86
70289,1529.0,1,-2.0,24.58,209685.74
70290,1285.0,7,-2.0,41.91,233674.98
70291,2346.0,1,2.0,40.0,322947.89
70292,2003.0,1,22.0,6.83,270351.03
70293,3854.0,0,34.0,44.69,513991.78
70294,2236.0,3,18.0,6.06,358545.09
70295,2177.0,4,-2.0,2.83,395025.43
70296,3404.0,0,-5.0,42.77,491392.11
70297,2482.0,7,28.0,1.25,406846.68
70298,2065.0,4,24.0,4.21,336834.79
70299,1817.0,7,3.0,1.68,343205.11
70300,782.0,7,6.0,46.05,150695.44
70301,3836.0,6,23.0,26.27,582330.03
70302,2979.0,7,35.0,0.89,463931.13
70303,1668.0,6,26.0,16.75,267050.31
70304,2670.0,4,20.0,3.29,430319.25
70305,1019.0,0,15.0,8.95,119654.41
70306,756.0,2,3.0,,121540.29
70307,2816.0,5,-1.0,0.67,471827.32
70308,1672.0,0,7.0,35.74,209058.99
70309,3040.0,2,8.0,33.72,443689.69
70310,2538.0,4,2.0,43.0,371032.03
70311,1236.0,5,62.0,27.94,182562.85
70312,3361.0,3,24.0,19.38,482223.27
70313,739.0,3,5.0,21.19,109329.43
70314,3028.0,2,33.0,6.04,462944.88
70315,3509.0,0,67.0,40.23,444197.02
70316,1912.0,2,32.0,40.44,244393.19
70317,3490.0,3,59.0,22.98,489629.34
70318,3326.0,4,25.0,39.77,473273.97
70319,1538.0,7,65.0,24.5,234242.31
70320,2593.0,4,42.0,39.71,370612.88
70321,3909.0,6,19.0,34.61,632381.46
70322,2100.0,1,51.0,1.44,299924.77
70323,1548.0,2,2.0,4.39,257424.73
70324,1999.0,0,18.0,41.61,258365.66
70325,1990.0,0,12.0,30.37,246991.47
70326,511.0,1,-3.0,41.53,
70327,466.0,1,8.0,45.67,23713.45
70328,648.0,1,48.0,23.37,78961.22
70329,875.0,3,36.0,41.6,81960.28
70330,896.0,5,23.0,0.89,141817.97
70331,2578.0,6,14.0,30.19,372969.74
70332,3868.0,2,22.0,19.34,574285.28
70333,1499.0,2,17.0,5.63,216102.71
70334,2045.0,5,17.0,6.23,319188.96
70335,3084.0,1,-4.0,14.33,472488.07
70336,1684.0,4,62.0,41.15,219125.36
70337,607.0,3,32.0,10.55,103128.66
70338,1018.0,1,-3.0,8.51,121718.12
70339,1186.0,0,60.0,39.37,136710.47
70340,2392.0,7,69.0,25.24,373324.86
70341,2125.0,1,67.0,19.2,299574.49
70342,2218.0,2,30.0,4.22,337359.28
70343,3289.0,2,12.0,42.52,464685.88
70344,2958.0,0,17.0,4.24,426616.27
70345,1320.0,4,60.0,24.45,175478.68
70346,3781.0,0,-3.0,25.99,557601.07
70347,3004.0,1,10.0,34.37,407681.7
70348,2950.0,6,25.0,32.4,455979.59
70349,2203.0,3,-4.0,24.58,347101.96
70350,965.0,1,50.0,9.79,131507.96
70351,1525.0,7,60.0,42.14,242359.05
70352,2089.0,3,-5.0,23.44,332995.74
70353,3248.0,4,55.0,42.4,481523.93
70354,3883.0,4,49.0,46.74,560940.9
70355,1056.0,2,31.0,41.04,127666.74
70356,2444.0,7,50.0,46.92,385934.49
70357,3965.0,4,37.0,39.25,578931.22
70358,418.0,2,-4.0,5.61,88686.63
70359,1256.0,3,68.0,20.74,173933.39
70360,"1,000",2,47.0,44.54,364347.34
70361,2745.0,5,36.0,38.07,375639.1
70362,3778.0,7,19.0,28.41,578744.49
70363,2051.0,0,34.0,40.48,235504.17
70364,3517.0,5,-1.0,47.56,522631.82
70365,1574.0,6,7.0,22.16,261600.7
70366,1186.0,2,-5.0,14.58,
70367,1224.0,three,30.0,36.34,146712.87
70368,2564.0,7,46.0,49.15,376618.85
70369,3658.0,4,5.0,30.16,562049.05
70370,2783.0,6,66.0,23.34,413976.36
70371,1448.0,5,60.0,28.71,211328.36
70372,2016.0,three,38.0,43.13,288782.21
70373,2392.0,5,39.0,21.96,364388.66
70374,3691.0,4,43.0,12.04,563401.45
70375,1454.0,5,-4.0,36.7,227324.94
70376,3715.0,3,41.0,19.68,553457.58
70377,3158.0,1,15.0,30.66,473253.34
70378,1149.0,7,52.0,5.39,202289.11
70379,,three,39.0,24.85,-18947.87
70380,2594.0,6,17.0,1.81,434093.99
70381,2523.0,4,66.0,9.66,362726.2
70382,2419.0,,59.0,23.19,291429.95
70383,2346.0,3,-5.0,21.91,364711.29
70384,1329.0,6,13.0,6.16,225779.28
70385,783.0,5,18.0,22.03,105195.52
70386,1295.0,2,49.0,49.66,145819.06
70387,2341.0,7,15.0,35.9,365471.47
70388,2788.0,2,65.0,9.4,422332.0
70389,470.0,7,34.0,35.06,87299.34
70390,653.0,4,-1.0,5.12,116495.2
70391,982.0,6,-4.0,39.67,168283.16
70392,3758.0,0,1.0,8.98,539422.05
70393,2868.0,3,20.0,20.33,427197.42
70394,"1,000",5,-5.0,32.53,110172.96
70395,1245.0,1,53.0,2.52,179910.0
70396,1482.0,5,27.0,16.02,242051.02
70397,2735.0,6,19.0,18.36,458156.11
70398,2186.0,0,-3.0,36.44,289251.51
70399,1513.0,6,29.0,2.9,252922.9
70400,1367.0,5,13.0,4.88,239274.46
70401,1885.0,0,34.0,39.47,224550.91
70402,3341.0,1,46.0,43.0,437991.28
70403,3406.0,6,64.0,15.84,528341.64
70404,544.0,6,50.0,26.62,76045.97
70405,1736.0,7,-1.0,28.88,302194.34
70406,2849.0,3,49.0,17.17,422727.53
70407,2510.0,0,31.0,38.15,321350.89
70408,3391.0,2,68.0,26.03,483970.64
70409,1769.0,2,61.0,9.06,266593.02
70410,3935.0,,11.0,6.2,583199.27
70411,3637.0,5,,1.54,591040.2
70412,1013.0,1,39.0,31.28,98571.73
70413,2888.0,5,58.0,42.56,420483.22
70414,1524.0,2,66.0,46.79,158489.26
70415,3681.0,6,38.0,2.5,583214.4
70416,3782.0,7,59.0,28.96,559481.71
70417,2615.0,7,56.0,39.99,386500.07
70418,3695.0,6,13.0,37.01,601129.84
70419,1374.0,6,49.0,35.73,185431.31
70420,1001.0,6,45.0,26.08,201212.31
70421,3193.0,7,45.0,5.35,500752.31
70422,1554.0,1,67.0,1.29,224859.83
70423,2817.0,1,39.0,31.38,378471.46
70424,2784.0,6,57.0,47.3,386125.1
70425,1241.0,6,7.0,46.15,224496.23
70426,3084.0,3,-5.0,21.96,478346.9
70427,2334.0,6,52.0,5.65,346776.19
70428,1717.0,0,32.0,18.81,214832.06
70429,2066.0,3,47.0,48.73,279362.38
70430,3835.0,4,17.0,23.23,579790.69
70431,1172.0,5,27.0,41.78,163606.85
70432,652.0,1,28.0,29.17,55476.8
70433,3725.0,6,51.0,43.75,532117.95
70434,1344.0,5,1.0,5.0,243812.16
70435,2669.0,1,9.0,6.65,392491.4
70436,2236.0,7,41.0,48.6,335397.59
70437,3519.0,3,40.0,35.24,530970.88
70438,459.0,0,33.0,39.02,10417.6
70439,520.0,0,25.0,3.08,50372.47
70440,3936.0,7,17.0,14.5,642881.27
70441,3225.0,6,54.0,45.3,453814.15
70442,1812.0,5,27.0,14.73,295261.19
70443,2952.0,6,64.0,36.66,430954.44
70444,1678.0,0,69.0,44.94,130748.94
70445,2005.0,7,55.0,22.94,316517.39
70446,3384.0,5,25.0,39.89,523363.7
70447,1190.0,0,46.0,2.22,152951.68
70448,2798.0,1,8.0,,428253.4
70449,3849.0,6,61.0,32.66,598023.38
70450,1312.0,1,10.0,13.39,214930.54
70451,2878.0,7,21.0,33.44,466912.62
70452,2325.0,0,5.0,19.15,312387.7
70453,3701.0,6,21.0,24.12,579328.68
70454,1270.0,3,53.0,33.55,164011.55
70455,784.0,5,45.0,39.71,128746.71
70456,1019.0,3,46.0,15.32,143765.77
70457,3636.0,1,49.0,12.53,492871.22
70458,3348.0,3,66.0,49.91,444584.42
70459,850.0,0,12.0,13.4,110644.34
70460,3190.0,4,9.0,27.95,496789.91
70461,402.0,2,43.0,26.59,29366.04
70462,2451.0,6,33.0,38.72,367394.23
70463,2068.0,2,41.0,4.88,292110.75
70464,1017.0,,67.0,13.57,132183.26
70465,435.0,5,41.0,44.98,
70466,920.0,0,34.0,17.31,100786.51
70467,635.0,4,46.0,8.5,135259.67
70468,776.0,0,69.0,16.26,96880.24
70469,991.0,0,11.0,0.77,138694.96
70470,2542.0,7,18.0,22.65,410922.95
70471,3631.0,1,54.0,42.88,476131.13
70472,2220.0,1,4.0,49.03,302833.22
70473,761.0,2,60.0,21.71,101654.17
70474,3329.0,6,2.0,13.66,542110.66
70475,648.0,3,18.0,11.55,119747.54
70476,3903.0,0,38.0,40.66,
70477,3673.0,3,9.0,33.59,547342.53
70478,768.0,7,22.0,0.08,183797.42
70479,564.0,0,-2.0,31.58,66640.72
70480,3049.0,7,41.0,37.29,474866.79
70481,3029.0,0,-1.0,34.77,443558.7
70482,3545.0,5,40.0,,550095.92
70483,2977.0,3,56.0,2.85,450402.04
70484,2511.0,0,34.0,27.94,307169.15
70485,3328.0,0,0.0,3.67,512026.29
70486,1444.0,7,24.0,22.62,237504.3
70487,1727.0,6,26.0,9.41,301409.48
70488,1179.0,5,8.0,14.19,190901.81
70489,797.0,0,1.0,39.65,88714.14
70490,3249.0,1,41.0,40.44,429586.33
70491,1968.0,5,39.0,5.11,303366.75
70492,2054.0,,3.0,10.56,295866.98
70493,3849.0,2,39.0,32.26,562433.21
70494,1459.0,5,0.0,5.54,235022.22
70495,2896.0,6,61.0,31.65,445051.35
70496,3470.0,2,4.0,5.61,534341.25
70497,2901.0,3,52.0,29.29,422656.98
70498,579.0,4,7.0,16.75,106495.35
70499,2979.0,0,26.0,43.07,368343.34
70500,3157.0,4,3.0,22.07,490027.71
70501,746.0,,40.0,35.24,67797.6
70502,517.0,1,5.0,14.51,96082.53
70503,1423.0,5,25.0,10.03,263505.65
70504,778.0,2,23.0,34.22,94518.59
70505,2074.0,1,65.0,0.1,272250.16
70506,2824.0,0,16.0,7.93,424143.36
70507,647.0,4,32.0,0.51,112126.73
70508,1895.0,2,12.0,19.01,277179.97
70509,3964.0,7,50.0,47.79,581124.41
70510,1656.0,7,66.0,39.2,244093.01
70511,1699.0,6,21.0,44.43,256119.91
70512,1638.0,2,7.0,11.02,242236.66
70513,468.0,7,42.0,24.27,82655.2
70514,2304.0,3,17.0,47.78,328494.71
70515,3950.0,3,66.0,30.36,536945.97
70516,642.0,1,5.0,48.81,64727.27
70517,466.0,2,25.0,12.23,54656.7
70518,1710.0,2,24.0,5.7,
70519,1742.0,4,35.0,41.11,249228.11
70520,2028.0,6,23.0,15.72,315698.77
70521,3395.0,2,28.0,33.17,472001.58
70522,2097.0,0,64.0,2.21,286322.85
70523,1262.0,0,30.0,39.31,138467.23
70524,1756.0,3,31.0,6.89,237559.77
70525,699.0,0,46.0,27.24,42746.66
70526,1278.0,2,29.0,2.63,181854.07
70527,2575.0,4,-5.0,48.09,372936.92
70528,523.0,0,0.0,8.63,69906.54
70529,2565.0,6,46.0,35.2,393005.27
70530,1021.0,4,54.0,49.28,127973.12
70531,1574.0,5,36.0,3.52,257531.69
70532,2010.0,7,38.0,15.67,331090.17
70533,2088.0,6,63.0,22.92,294585.12
70534,1645.0,7,25.0,12.29,290207.26
70535,3552.0,6,32.0,36.48,532956.44
70536,3583.0,0,9.0,35.86,490371.69
70537,2821.0,5,57.0,29.24,388803.66
70538,3940.0,1,1.0,41.48,551027.7
70539,1873.0,,53.0,38.72,249323.74
70540,1759.0,0,54.0,44.7,186855.82
70541,2575.0,1,17.0,42.46,364563.29
70542,2981.0,4,30.0,35.42,426717.04
70543,1888.0,6,-1.0,12.39,333779.92
70544,1208.0,7,0.0,18.55,211492.65
70545,3333.0,4,50.0,43.61,452161.78
70546,498.0,5,19.0,10.79,95296.79
70547,3025.0,2,-3.0,13.42,458965.82
